age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
61,Private,236375,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Black,Male,2,0,40,United-States,>50K
28,Private,110992,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,1,0,40,United-States,<=50K
27,Private,238991,Some-college,10,Married-civ-spouse,Other-service,Husband,White,Male,1,1724,40,United-States,<=50K
23,Self-emp-not-inc,130494,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,2,0,50,United-States,<=50K
30,Private,284866,Bachelors,13,Never-married,Adm-clerical,Not-in-family,Black,Male,1,0,40,United-States,<=50K
44,Private,116657,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,40,United-States,<=50K
19,State-gov,171630,Assoc-voc,11,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,Male,0,1684,12,Vietnam,<=50K
42,Private,229386,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Female,0,0,40,United-States,<=50K
25,Private,122438,Some-college,10,Never-married,Machine-op-inspct,Not-in-family,White,Male,1,0,40,United-States,<=50K
20,Private,247849,HS-grad,9,Never-married,Sales,Own-child,Black,Male,0,0,40,United-States,<=50K
33,Private,134699,Some-college,10,Separated,Sales,Not-in-family,White,Male,2,0,40,United-States,<=50K
39,Private,188364,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1855,40,United-States,>50K
41,Private,80823,10th,6,Separated,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K
22,Local-gov,49480,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
71,Self-emp-not-inc,120150,HS-grad,9,Widowed,Farming-fishing,Husband,White,Male,0,0,18,United-States,<=50K
42,Private,97154,Masters,14,Married-civ-spouse,Tech-support,Husband,White,Male,1,0,40,United-States,>50K
26,Private,110614,HS-grad,9,Never-married,Machine-op-inspct,Own-child,White,Female,2079,0,40,United-States,<=50K
57,State-gov,41581,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Male,2,0,40,United-States,<=50K
31,Self-emp-inc,86660,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,15,United-States,<=50K
34,Private,116008,Masters,14,Married-civ-spouse,Exec-managerial,Wife,White,Female,7486,0,40,United-States,>50K
44,Private,90795,Some-college,10,Divorced,Exec-managerial,Unmarried,White,Female,3,0,40,United-States,<=50K
22,Private,131351,Some-college,10,Never-married,Tech-support,Own-child,White,Female,0,0,40,United-States,<=50K
28,Private,137489,Assoc-voc,11,Married-civ-spouse,Adm-clerical,Husband,White,Male,2,0,40,United-States,<=50K
51,Private,197087,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
24,?,36456,Some-college,10,Never-married,Handlers-cleaners,Own-child,White,Male,0,0,40,United-States,<=50K
34,Local-gov,201850,HS-grad,9,Separated,?,Not-in-family,Black,Male,1,0,40,United-States,<=50K
65,Private,206307,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,20,United-States,<=50K
28,Private,275131,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2,0,40,Mexico,<=50K
34,Federal-gov,267969,Some-college,10,Married-civ-spouse,Protective-serv,Husband,Black,Male,0,0,40,United-States,<=50K
28,Private,114323,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,1,0,40,United-States,<=50K
23,Private,90223,11th,7,Never-married,Machine-op-inspct,Own-child,White,Male,1,0,40,United-States,<=50K
24,Private,139826,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
47,Private,274772,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Black,Male,1,0,40,United-States,<=50K
19,Private,56660,10th,5,Never-married,Farming-fishing,Not-in-family,White,Female,0,0,31,United-States,<=50K
25,Private,134210,Masters,14,Never-married,Sales,Not-in-family,White,Female,0,0,23,United-States,<=50K
28,Private,122021,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
66,?,47524,Some-college,10,Divorced,?,Not-in-family,White,Female,0,0,49,United-States,<=50K
55,State-gov,271360,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,Black,Male,0,0,40,United-States,>50K
24,Private,162423,HS-grad,9,Never-married,Other-service,Not-in-family,White,Female,3,0,40,United-States,<=50K
29,Self-emp-not-inc,268911,Preschool,12,Never-married,Farming-fishing,Not-in-family,Black,Male,0,0,48,United-States,<=50K
28,Private,135701,Some-college,10,Never-married,Exec-managerial,Own-child,White,Female,1,0,40,United-States,<=50K
36,Private,80397,Bachelors,7,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,60,United-States,<=50K
18,Private,278983,12th,13,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,United-States,<=50K
23,Private,219093,Some-college,10,Never-married,Craft-repair,Own-child,White,Male,0,0,30,United-States,<=50K
30,Private,304414,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,2,0,35,United-States,<=50K
27,Private,149527,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,37,United-States,<=50K
38,Self-emp-not-inc,98013,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,3,0,37,United-States,<=50K
35,Private,62127,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,3,0,56,United-States,<=50K
44,Private,126632,HS-grad,9,Separated,Machine-op-inspct,Not-in-family,White,Female,1,0,40,United-States,<=50K
59,Private,152429,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Female,1,0,40,United-States,<=50K
64,Private,43994,7th-8th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,44,United-States,<=50K
20,Private,207260,HS-grad,9,Never-married,Handlers-cleaners,Not-in-family,White,Male,0,0,40,United-States,<=50K
39,Federal-gov,114552,7th-8th,3,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,United-States,<=50K
54,Self-emp-not-inc,122616,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,<=50K
69,Self-emp-not-inc,293730,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,2,0,40,United-States,<=50K
53,Private,140520,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
31,Private,137996,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Male,2,0,40,United-States,<=50K
44,Federal-gov,89314,Some-college,10,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,<=50K
29,Private,64303,10th,5,Married-civ-spouse,Transport-moving,Husband,White,Male,2,0,40,United-States,<=50K
26,Private,88487,HS-grad,10,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
25,Private,133375,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,3030,0,40,United-States,<=50K
27,Private,252646,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,United-States,<=50K
48,Private,166799,11th,7,Divorced,Other-service,Unmarried,Black,Female,0,0,40,United-States,<=50K
47,Private,110216,Bachelors,13,Divorced,Prof-specialty,Unmarried,Asian-Pac-Islander,Female,1,0,40,Philippines,<=50K
47,Self-emp-not-inc,245829,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
46,Self-emp-not-inc,109425,11th,7,Divorced,Craft-repair,Not-in-family,Black,Male,0,1722,40,United-States,<=50K
28,Private,150218,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Female,0,0,40,United-States,<=50K
29,Private,148876,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
51,Self-emp-not-inc,144075,HS-grad,11,Divorced,Craft-repair,Unmarried,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
42,Private,116541,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K
37,Private,130333,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,58,United-States,>50K
42,Local-gov,149495,Bachelors,13,Married-civ-spouse,?,Husband,White,Male,0,0,40,United-States,<=50K
58,Private,283579,Bachelors,16,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,United-States,>50K
33,Private,231623,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,4,0,40,United-States,<=50K
60,Self-emp-not-inc,98574,HS-grad,9,Separated,Adm-clerical,Not-in-family,White,Female,0,0,35,United-States,<=50K
42,State-gov,99725,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,United-States,<=50K
40,Private,94369,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,1,0,40,United-States,<=50K
28,Private,211894,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,44,United-States,<=50K
63,?,283574,Some-college,10,Never-married,?,Not-in-family,White,Male,1,0,15,United-States,<=50K
67,Self-emp-inc,35562,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,United-States,>50K
27,Private,89560,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,1,0,36,United-States,<=50K
49,Private,240620,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,Black,Male,0,0,40,United-States,<=50K
34,Private,262327,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,<=50K
37,Private,113291,Some-college,10,Married-civ-spouse,Adm-clerical,Husband,White,Male,2,0,40,United-States,<=50K
20,Private,36397,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,20,United-States,<=50K
60,Private,223957,9th,6,Widowed,Other-service,Unmarried,White,Female,1,0,40,United-States,<=50K
32,Private,46553,HS-grad,9,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K
61,Private,130940,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K
36,Private,67361,Masters,14,Never-married,Sales,Not-in-family,White,Female,0,0,40,United-States,<=50K
69,Private,244423,Some-college,10,Married-civ-spouse,Sales,Husband,Black,Male,0,0,40,United-States,>50K
44,Private,100892,HS-grad,9,Divorced,Sales,Not-in-family,Black,Male,1,0,40,United-States,<=50K
31,?,70757,Assoc-voc,11,Never-married,?,Not-in-family,White,Male,0,0,40,United-States,<=50K
49,Private,54084,HS-grad,9,Married-civ-spouse,Other-service,Wife,White,Female,0,0,40,United-States,<=50K
40,Private,111896,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,United-States,>50K
20,Private,291863,Masters,14,Never-married,Prof-specialty,Own-child,White,Male,0,0,25,United-States,<=50K
26,Private,273200,HS-grad,9,Never-married,Other-service,Own-child,Black,Male,0,0,35,United-States,<=50K
70,Private,279234,5th-6th,4,Married-civ-spouse,Farming-fishing,Husband,White,Male,4,0,40,United-States,<=50K
29,Private,271093,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,United-States,<=50K
24,State-gov,153754,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
46,Private,127264,Masters,14,Divorced,Sales,Unmarried,White,Female,4574,0,45,United-States,<=50K
58,Private,168196,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,2,0,40,United-States,<=50K
25,Private,245857,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,4278,0,40,United-States,<=50K
52,Private,341162,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,Black,Female,0,0,40,United-States,<=50K
67,Private,281888,11th,7,Married-civ-spouse,Other-service,Husband,White,Male,0,0,16,United-States,<=50K
50,Private,246199,HS-grad,9,Never-married,Sales,Not-in-family,White,Male,1,0,40,United-States,<=50K
37,Private,231305,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Female,0,0,40,United-States,<=50K
46,Private,282960,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,1,0,51,United-States,<=50K
25,Self-emp-inc,256110,Some-college,10,Never-married,Prof-specialty,Own-child,Black,Male,0,0,55,United-States,<=50K
38,Self-emp-not-inc,165797,Doctorate,16,Separated,Exec-managerial,Not-in-family,White,Male,0,0,61,United-States,<=50K
59,Private,137972,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
24,State-gov,239495,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Female,1,0,25,United-States,<=50K
53,Private,77116,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
41,Private,102891,HS-grad,9,Never-married,Priv-house-serv,Unmarried,White,Female,0,0,36,United-States,<=50K
37,Private,128947,Some-college,10,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
34,Private,170047,Some-college,10,Separated,Machine-op-inspct,Unmarried,Black,Female,0,0,40,United-States,<=50K
37,Private,150189,HS-grad,9,Never-married,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K
32,Private,170210,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,United-States,<=50K
26,Private,333073,Some-college,10,Never-married,Adm-clerical,Own-child,Black,Female,4,0,40,United-States,<=50K
20,Private,99034,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,2,0,40,United-States,<=50K
24,Private,26902,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,50,United-States,<=50K
40,Private,84256,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Female,0,0,40,United-States,<=50K
42,Local-gov,44678,Masters,11,Divorced,Prof-specialty,Not-in-family,White,Male,2,0,49,United-States,<=50K
28,Private,181878,Bachelors,13,Never-married,Sales,Own-child,White,Male,3139,0,46,United-States,<=50K
51,Private,258489,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,3,0,46,United-States,>50K
34,Self-emp-inc,87140,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,58,United-States,<=50K
41,Private,138756,Some-college,10,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,2545,0,40,United-States,<=50K
67,Private,77687,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,12,United-States,<=50K
26,Private,134254,Some-college,10,Never-married,Transport-moving,Own-child,White,Male,0,0,36,United-States,<=50K
27,Private,104157,HS-grad,9,Never-married,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K
17,Private,277024,HS-grad,9,Never-married,Handlers-cleaners,Own-child,White,Male,1,0,22,United-States,<=50K
28,Private,154177,5th-6th,4,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
33,Self-emp-not-inc,126888,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,1,0,40,United-States,>50K
36,Private,216306,Assoc-voc,11,Divorced,Sales,Unmarried,White,Male,0,0,40,United-States,<=50K
49,Private,225290,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Male,1,0,40,United-States,<=50K
38,Private,191649,Some-college,10,Divorced,Adm-clerical,Unmarried,Black,Female,49,1699,40,United-States,<=50K
20,Private,136561,HS-grad,9,Never-married,Other-service,Own-child,White,Male,0,0,59,United-States,<=50K
36,Private,89369,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,45,United-States,<=50K
20,Private,128806,11th,7,Never-married,Sales,Own-child,Asian-Pac-Islander,Male,0,0,10,United-States,<=50K
36,Self-emp-inc,37362,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,2,0,50,United-States,<=50K
47,Private,282990,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,>50K
51,Local-gov,187136,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,14984,0,40,United-States,>50K
22,Private,138387,9th,5,Never-married,Handlers-cleaners,Own-child,White,Female,0,0,40,United-States,<=50K
42,Private,219751,Some-college,10,Divorced,Other-service,Not-in-family,Black,Male,0,0,37,United-States,<=50K
18,Private,268547,11th,7,Never-married,Other-service,Own-child,Black,Male,1,0,9,United-States,<=50K
53,Private,255063,Some-college,10,Divorced,Farming-fishing,Not-in-family,White,Male,1,0,57,United-States,<=50K
27,State-gov,272498,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,19,United-States,<=50K
32,Local-gov,195844,HS-grad,9,Married-civ-spouse,Other-service,Wife,Black,Female,4,0,36,United-States,<=50K
38,Private,159630,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,42,United-States,<=50K
28,Private,231846,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,1,0,49,United-States,<=50K
44,Private,133573,7th-8th,3,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K
20,Private,82661,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,22,United-States,<=50K
22,Private,208054,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
45,Federal-gov,47943,Masters,11,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,<=50K
38,Private,206423,Masters,14,Divorced,Prof-specialty,Unmarried,Asian-Pac-Islander,Male,1,0,40,India,<=50K
40,Private,133199,7th-8th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,United-States,<=50K
32,Private,151723,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,40,1750,40,United-States,<=50K
37,Private,69130,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,1871,40,United-States,<=50K
40,Private,99452,Bachelors,13,Divorced,Sales,Unmarried,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K
33,Private,280117,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,2,0,50,United-States,<=50K
44,Local-gov,138383,Bachelors,13,Divorced,?,Unmarried,Black,Female,0,0,34,United-States,<=50K
22,State-gov,267084,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,14,United-States,<=50K
61,?,104356,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,4743,0,40,United-States,>50K
46,Private,107441,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,United-States,>50K
32,Private,59284,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,44,United-States,<=50K
45,Private,126872,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,2306,0,40,United-States,<=50K
26,Private,232112,Assoc-voc,11,Never-married,Sales,Own-child,White,Male,0,0,40,United-States,<=50K
22,Private,269691,Bachelors,13,Never-married,Exec-managerial,Own-child,Black,Female,6,0,40,United-States,<=50K
46,Private,231341,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,57,United-States,>50K
45,State-gov,133799,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,40,United-States,<=50K
39,Private,97213,10th,5,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,55,United-States,<=50K
41,Private,113167,HS-grad,9,Divorced,Other-service,Not-in-family,White,Male,0,0,35,United-States,<=50K
27,Private,247116,Bachelors,10,Never-married,Craft-repair,Own-child,Black,Male,1,1742,40,United-States,<=50K
